movie_title,rating,user_rating,genres,plot_keyword,director,top_5_casts,writer,votes,Action,Adventure,Animation,Biography,Comedy,Crime,Drama,Family,Fantasy,Film-Noir,History,Horror,Music,Musical,Mystery,Romance,Sci-Fi,Sport,Thriller,War,Western
Message in a Bottle,6.2,38K,"['Drama', 'Romance']","['airport', 'journalist', 'love', 'grief', 'fight', 'sex', 'mirror', 'letter']",Luis Mandoki,"['Gerald Di Pego', 'Kevin Costner', 'Robin Wright', 'Paul Newman', 'Luis Mandoki']",Nicholas Sparks,38000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Children of a Lesser God,7.2,17K,"['Drama', 'Romance']","['1980s', 'janitor', 'teacher', 'deafness', 'timeframe 1980s', 'school', 'f rated']",Randa Haines,"['Hesper Anderson', 'James Carrington', 'William Hurt', 'Marlee Matlin', 'Piper Laurie']",Mark Medoff,17000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Greenberg,6.1,38K,"['Comedy', 'Drama', 'Romance']","['medication', 'mental illness', 'unwanted pregnancy']",Noah Baumbach,"['Noah Baumbach', 'Ben Stiller', 'Greta Gerwig', 'Jennifer Jason Leigh', 'Noah Baumbach']",Jennifer Jason Leigh,38000,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Jungle Fever,6.6,18K,"['Drama', 'Romance']","['architect', 'drug addict', 'drug addiction', 'religious fanatic', 'new york city', 'harlem manhattan new york city', 'interracial romance', 'interracial relationship', 'family relationships']",Spike Lee,"['Wesley Snipes', 'Annabella Sciorra', 'Spike Lee', 'Spike Lee', 'Spike Lee']",Spike Lee,18000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"New York, I Love You",6.2,46K,"['Comedy', 'Drama', 'Romance']","['flower', 'watching tv', 'new york city', 'anthology film', 'pantyhose', 'portmanteau film', 'ensemble cast']",Fatih Akin,"['Randall Balsmeyer', 'Hu Hong', 'Yao Meng', 'Israel Horovitz', 'Shia LaBeouf']",Yvan Attal,46000,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
A Boy and His Dog,6.4,18K,"['Comedy', 'Drama', 'Sci-Fi']","['bare chested male', 'dystopia', 'post apocalypse', 'dog', 'dog movie', 'female nudity', 'nuclear holocaust']",L.Q. Jones,"['Harlan Ellison', 'Wayne Cruseturner', 'Don Johnson', 'Jason Robards', 'Susanne Benton']",L.Q. Jones,18000,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Mr. Smith Goes to Washington,8.1,115K,"['Comedy', 'Drama']","['washington d.c.', 'place name in title', 'national film registry', 'afi']",Frank Capra,"['Lewis R. Foster', 'Myles Connolly', 'James Stewart', 'Jean Arthur', 'Claude Rains']",Sidney Buchman,115000,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A Dark Song,6.2,18K,"['Drama', 'Fantasy', 'Horror']","['forgiveness', 'ritual', 'topless female nudity', 'occult', 'loss of child']",Liam Gavin,"['Steve Oram', 'Catherine Walker', 'Susan Loughnane', 'Liam Gavin', 'Liam Gavin']",Liam Gavin,18000,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
Hey Ram,7.9,13K,"['Crime', 'Drama', 'History']","['rape', 'hindu', 'assassination', 'sex scene', 'vengeance', 'religion', 'violence']",Kamal Haasan,"['Kamal Haasan', 'Manohar Shyam Joshi', 'Kamal Haasan', 'Shah Rukh Khan', 'Rani Mukerji']",H. Banerjee,13000,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Affliction,6.9,17K,"['Drama', 'Mystery', 'Thriller']","['christian fanatic', 'domestic violence', 'drunkenness', 'neo noir', 'sheriff', 'abusive father', 'small town', 'hunting']",Paul Schrader,"['Paul Schrader', 'Nick Nolte', 'Sissy Spacek', 'James Coburn', 'Paul Schrader']",Russell Banks,17000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
Two Lovers,7.0,40K,"['Drama', 'Romance']","['crying man', 'cell phone', 'flashing breasts']",James Gray,"['Ric Menello', 'Joaquin Phoenix', 'Gwyneth Paltrow', 'Vinessa Shaw', 'James Gray']",James Gray,40000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
A Walk in the Woods,6.3,27K,"['Adventure', 'Biography', 'Comedy']","['nature', 'based on book', 'friendship', 'wilderness']",Ken Kwapis,"['Bill Holderman', 'Bill Bryson', 'Robert Redford', 'Nick Nolte', 'Emma Thompson']",Michael Arndt,27000,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M.S. Dhoni: The Untold Story,7.9,55K,"['Biography', 'Drama', 'Sport']","['rags to riches', 'cricket the sport', 'character name in title', 'biker', 'captain', 'based on true story']",Neeraj Pandey,"['Dilip Jha', 'Mohinder Pratap Singh', 'Sushant Singh Rajput', 'Kiara Advani', 'Anupam Kher']",Neeraj Pandey,55000,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
I Kill Giants,6.1,32K,"['Drama', 'Fantasy', 'Thriller']","['school', 'girl', 'based on graphic novel', 'giant', 'based on comic book', 'psychological', 'cancer', 'bully', 'forest']",Anders Walter,"['J.M. Ken Niimura', 'Madison Wolfe', 'Zoe Saldana', 'Imogen Poots', 'Anders Walter']",Joe Kelly,32000,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
Medicine Man,6.0,23K,"['Adventure', 'Drama', 'Romance']","['scene during opening credits', 'female rear nudity', 'female full frontal nudity', 'aerial camera shot', 'jungle', 'timeframe 1990s']",John McTiernan,"['Sally Robinson', 'Sean Connery', 'Lorraine Bracco', 'José Wilker', 'John McTiernan']",Tom Schulman,23000,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Black Sunday,7.1,16K,['Horror'],"['vampire', 'gothic horror', 'back from the dead', 'medieval times', 'milking a cow']",Mario Bava,"['Mario Serandrei', 'Nikolay Gogol', 'Barbara Steele', 'John Richardson', 'Andrea Checchi']",Ennio De Concini,16000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Cronos,6.7,30K,"['Drama', 'Fantasy', 'Horror']","['immortality', 'f word']",Guillermo del Toro,"['Federico Luppi', 'Ron Perlman', 'Claudio Brook', 'Guillermo del Toro', 'Guillermo del Toro']",Guillermo del Toro,30000,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
Tamara Drewe,6.2,22K,"['Comedy', 'Drama', 'Romance']","['scantily clad female', 'panties pulled down', 'no panties', 'lust']",Stephen Frears,"['Moira Buffini', 'Gemma Arterton', 'Luke Evans', 'Dominic Cooper', 'Stephen Frears']",Posy Simmonds,22000,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
The Flight of the Phoenix,7.5,20K,"['Adventure', 'Drama']","['crash landing', 'profanity', 'survival', 'pilot', 'captain', 'airplane accident', 'africa', 'disaster film', 'engineer']",Robert Aldrich,"['Trevor Dudley Smith', 'James Stewart', 'Richard Attenborough', 'Peter Finch', 'Robert Aldrich']",Lukas Heller,20000,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brain on Fire,6.6,21K,"['Biography', 'Drama']","['medical examination', 'based on true story']",Gerard Barrett,"['Susannah Cahalan', 'Chloë Grace Moretz', 'Thomas Mann', 'Richard Armitage', 'Gerard Barrett']",Gerard Barrett,21000,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hard Times,7.2,11K,"['Crime', 'Drama', 'Sport']","['boxing', 'drifter', '1930s', 'great depression', 'fight', 'timeframe 1930s']",Walter Hill,"['Bryan Gindoff', 'Bruce Henstell', 'Charles Bronson', 'James Coburn', 'Jill Ireland']",Walter Hill,11000,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Everybody's Fine,7.1,61K,"['Adventure', 'Drama']","['train ride', 'father daughter relationship', 'apostrophe in title', 'visit', 'father son relationship', 'family relationships', 'retirement']",Kirk Jones,"['Giuseppe Tornatore', 'Tonino Guerra', 'Robert De Niro', 'Kate Beckinsale', 'Sam Rockwell']",Kirk Jones,61000,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eight Below,7.3,65K,"['Adventure', 'Drama', 'Family']","['underwater scene', 'survival', 'tearjerker', 'timeframe 1990s', 'remake of japanese film']",Frank Marshall,"['Toshirô Ishidô', 'Koreyoshi Kurahara', 'Paul Walker', 'Jason Biggs', 'Bruce Greenwood']",David DiGilio,65000,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
The Namesake,7.5,21K,['Drama'],"['arranged marriage', 'culture clash', 'train', 'husband wife relationship', 'new york city', 'india', 'train crash']",Mira Nair,"['Jhumpa Lahiri', 'Kal Penn', 'Irrfan Khan', 'Tabu', 'Mira Nair']",Sooni Taraporevala,21000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marshall,7.2,24K,"['Biography', 'Crime', 'Drama']","['african american', 'judge', 'african american protagonist', 'attorney', '1940s', 'courtroom', 'lawyer']",Reginald Hudlin,"['Jacob Koskoff', 'Chadwick Boseman', 'Josh Gad', 'Kate Hudson', 'Reginald Hudlin']",Michael Koskoff,24000,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shattered,6.5,10K,"['Crime', 'Drama', 'Mystery']","['one word title', 'suspicion', 'car crash', 'infidelity', 'office', 'neo noir', 'female nudity', 'adultery', 'extramarital affair', 'secretary']",Wolfgang Petersen,"['Wolfgang Petersen', 'Tom Berenger', 'Bob Hoskins', 'Greta Scacchi', 'Wolfgang Petersen']",Richard Neely,10000,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Shattered,6.6,32K,"['Crime', 'Drama', 'Thriller']","['forced to strip', 'kidnapping', 'mysterious stranger', 'black panties', 'voyeurism', 'female removes her clothes', 'voyeur', 'sociopath', 'mysterious man']",Mike Barker,"['Pierce Brosnan', 'Maria Bello', 'Gerard Butler', 'Mike Barker', 'William Morrissey']",William Morrissey,32000,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Blinded by the Light,6.9,25K,"['Comedy', 'Drama', 'Music']","['aspiring writer', '1980s', 'title based on song', 'racism', 'father son relationship', 'teenager', 'title directed by female']",Gurinder Chadha,"['Gurinder Chadha', 'Paul Mayeda Berges', 'Billy Barratt', 'Ronak Singh Chadha Berges', 'Viveik Kalra']",Sarfraz Manzoor,25000,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Nicholas Nickleby,7.1,13K,"['Adventure', 'Drama', 'Romance']","['bare chested teenage boy', 'character name as title', 'uncle nephew relationship', 'based on novel']",Douglas McGrath,"['Douglas McGrath', 'Charlie Hunnam', 'Jamie Bell', 'Christopher Plummer', 'Douglas McGrath']",Charles Dickens,13000,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Murder in the First,7.3,28K,"['Drama', 'Thriller']","['escape attempt', 'alcatraz', 'solitary confinement', 'murder', 'prison', 'courtroom', 'inmate']",Marc Rocco,"['Christian Slater', 'Kevin Bacon', 'Gary Oldman', 'Marc Rocco', 'Dan Gordon']",Dan Gordon,28000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Reversal of Fortune,7.2,17K,"['Biography', 'Drama', 'Mystery']","['wealth', 'attempted murder', 'coma', 'dysfunctional marriage', 'trial', 'true crime', 'courtroom drama']",Barbet Schroeder,"['Nicholas Kazan', 'Jeremy Irons', 'Glenn Close', 'Ron Silver', 'Barbet Schroeder']",Alan Dershowitz,17000,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
One False Move,7.1,12K,"['Crime', 'Drama', 'Thriller']","['three word title', 'police', 'cigarette', 'timeframe 1990s', 'small town', 'drug']",Carl Franklin,"['Tom Epperson', 'Bill Paxton', 'Billy Bob Thornton', 'Cynda Williams', 'Carl Franklin']",Billy Bob Thornton,12000,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Henry V,7.5,30K,"['Biography', 'Drama', 'History']","['king', 'shakespeare play', 'england', 'battle', 'france']",Kenneth Branagh,"['Kenneth Branagh', 'Kenneth Branagh', 'Derek Jacobi', 'Simon Shepherd', 'Kenneth Branagh']",William Shakespeare,30000,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Bad Day at Black Rock,7.7,22K,"['Crime', 'Drama', 'Mystery']","['year 1945', 'stranger', 'world war two veteran', 'corruption', 'hotel', 'cover up']",John Sturges,"['Don McGuire', 'Howard Breslin', 'Spencer Tracy', 'Robert Ryan', 'Anne Francis']",Millard Kaufman,22000,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Red River,7.8,31K,"['Drama', 'Western']","['gunfighter', 'damsel in distress', 'orphan']",Howard Hawks,"['Borden Chase', 'Charles Schnee', 'John Wayne', 'Montgomery Clift', 'Joanne Dru']",Arthur Rosson,31000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Reds,7.3,23K,"['Biography', 'Drama', 'History']","['reporter', 'journalist', 'train', 'sex scene']",Warren Beatty,"['Trevor Griffiths', 'Warren Beatty', 'Diane Keaton', 'Edward Herrmann', 'Warren Beatty']",Warren Beatty,23000,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
The Young and Prodigious T.S. Spivet,7.0,18K,"['Adventure', 'Comedy', 'Drama']","['anger', 'electricity', 'guilt']",Jean-Pierre Jeunet,"['Guillaume Laurant', 'Reif Larsen', 'Helena Bonham Carter', 'Judy Davis', 'Callum Keith Rennie']",Jean-Pierre Jeunet,18000,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Playing by Heart,7.0,20K,"['Comedy', 'Drama', 'Romance']","['unfaithful wife', 'cleavage', 'manhattan new york city', 'los angeles california', 'chicago illinois', 'california', 'timeframe 1990s', 'disco']",Willard Carroll,"['Gillian Anderson', 'Ellen Burstyn', 'Sean Connery', 'Willard Carroll', 'Willard Carroll']",Willard Carroll,20000,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
The Prince of Tides,6.8,18K,"['Drama', 'Romance']","['southern u.s.', 'child abuse', 'therapy', 'psychiatrist', 'new york city', 'new york', 'haunted by the past', 'psychoanalysis', 'based on novel']",Barbra Streisand,"['Becky Johnston', 'Barbra Streisand', 'Nick Nolte', 'Blythe Danner', 'Barbra Streisand']",Pat Conroy,18000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
A Lot Like Love,6.6,69K,"['Comedy', 'Drama', 'Romance']","['public nudity', 'female nudity', 'nudity', 'casual sex', 'nipples visible through clothing']",Nigel Cole,"['Ashton Kutcher', 'Amanda Peet', 'Taryn Manning', 'Nigel Cole', 'Colin Patrick Lynch']",Colin Patrick Lynch,69000,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Powder Blue,6.2,15K,['Drama'],"['female frontal nudity', 'oral sex', 'lingerie', 'stripper', 'fellatio', 'sexy woman', 'striptease', 'caught having sex', 'sex scene']",Timothy Linh Bui,"['Stephane Gauger', 'Jessica Biel', 'Eddie Redmayne', 'Forest Whitaker', 'Timothy Linh Bui']",Timothy Linh Bui,15000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Carrie Pilby,6.6,12K,"['Comedy', 'Drama']","['bucket list', 'musician', 'therapist', 'father daughter relationship', 'strong female lead', 'geek', 'strong female character', 'friendship']",Susan Johnson,"['Caren Lissner', 'Bel Powley', 'Nathan Lane', 'Scott Keiji Takeda', 'Susan Johnson']",Kara Holden,12000,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
People Like Us,7.0,43K,"['Comedy', 'Drama']","['airport', 'diner', 'family secret', 'money', 'family relationships', 'telephone call']",Alex Kurtzman,"['Roberto Orci', 'Jody Lambert', 'Chris Pine', 'Elizabeth Banks', 'Michelle Pfeiffer']",Alex Kurtzman,43000,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Crossing Guard,6.3,14K,"['Drama', 'Thriller']","['tragic event', 'female frontal nudity', 'car accident', 'loss of daughter', 'haunted by the past', 'obsession', 'title spoken by character']",Sean Penn,"['Jack Nicholson', 'David Morse', 'Anjelica Huston', 'Sean Penn', 'Sean Penn']",Sean Penn,14000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Mistress America,6.7,27K,"['Comedy', 'Drama']","['chess', 'f rated', 'new york city', 'betrayal', 'written by director', 'title spoken by character', 'neo screwball comedy', 'female protagonist']",Noah Baumbach,"['Greta Gerwig', 'Greta Gerwig', 'Lola Kirke', 'Shana Dowdeswell', 'Noah Baumbach']",Noah Baumbach,27000,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ghost Stories,6.4,34K,"['Drama', 'Horror']","['based on play', 'teenage boy', 'anti semitism', 'professor', 'ghost', 'violence']",Jeremy Dyson,"['Jeremy Dyson', 'Andy Nyman', 'Samuel Bottomley', 'Deborah Wastell', 'Amy Doyle']",Andy Nyman,34000,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Devdas,7.5,42K,"['Drama', 'Musical', 'Romance']","['tragic love', 'insult', 'class differences', 'upper class', 'tragedy', 'heartbreak', 'friendship between women']",Sanjay Leela Bhansali,"['Prakash Kapadia', 'Sanjay Leela Bhansali', 'Shah Rukh Khan', 'Aishwarya Rai Bachchan', 'Madhuri Dixit']",Saratchandra Chatterjee,42000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
Prizzi's Honor,6.7,25K,"['Comedy', 'Crime', 'Drama']","['loss of wife', 'double cross', 'death', 'betrayal', 'hitman', 'female assassin', 'screenplay adapted by author', 'f rated']",John Huston,"['Janet Roach', 'Jack Nicholson', 'Kathleen Turner', 'Robert Loggia', 'John Huston']",Richard Condon,25000,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dying Young,6.0,16K,"['Drama', 'Romance']","['hospital', 'breakup', 'caught having sex', 'mother daughter relationship', 'deception', 'christmas party', 'hypodermic needle']",Joel Schumacher,"['Richard Friedenberg', 'Julia Roberts', 'Campbell Scott', ""Vincent D'Onofrio"", 'Joel Schumacher']",Marti Leimbach,16000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Threesome,6.3,13K,"['Comedy', 'Drama', 'Romance']","['female rear nudity', 'male nudity', 'public nudity', 'menage a trois', 'sexuality', 'sex scene', 'roommate']",Andrew Fleming,"['Lara Flynn Boyle', 'Josh Charles', 'Stephen Baldwin', 'Andrew Fleming', 'Andrew Fleming']",Andrew Fleming,13000,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"Greystoke: The Legend of Tarzan, Lord of the Apes",6.4,20K,"['Adventure', 'Drama']","['shipwreck', 'culture clash', 'unrequited love', 'orphan', 'africa', 'ape']",Hugh Hudson,"['Robert Towne', 'Michael Austin', 'Christopher Lambert', 'Andie MacDowell', 'Ralph Richardson']",Edgar Rice Burroughs,20000,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Whale Rider,7.5,42K,"['Drama', 'Family']","['title directed by female', 'legend', 'whale', 'new zealand', 'tradition', 'girl', 'female protagonist']",Niki Caro,"['Witi Ihimaera', 'Keisha Castle-Hughes', 'Rawiri Paratene', 'Vicky Haughton', 'Niki Caro']",Niki Caro,42000,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
L.A. Story,6.7,33K,"['Comedy', 'Drama', 'Fantasy']","['satirical', '1990s', 'columbia tristar', 'tv news', 'automobile', 'car', 'u.s. car']",Mick Jackson,"['Steve Martin', 'Victoria Tennant', 'Richard E. Grant', 'Mick Jackson', 'Steve Martin']",Steve Martin,33000,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Hud,7.8,22K,"['Drama', 'Western']","['ranch', 'rural setting', 'neo western', 'contemporary western', 'dysfunctional family']",Martin Ritt,"['Harriet Frank Jr.', 'Larry McMurtry', 'Paul Newman', 'Melvyn Douglas', 'Patricia Neal']",Irving Ravetch,22000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Radius,6.2,16K,"['Drama', 'Horror', 'Mystery']","['police', 'death', 'one word title', 'car accident', 'suicide', 'memory', 'surprise ending', 'missing person', 'amnesia']",Caroline Labrèche,"['Caroline Labrèche', 'Steeve Léonard', 'Diego Klattenhoff', 'Charlotte Sullivan', 'Brett Donahue']",Steeve Léonard,16000,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
Kundun,7.0,28K,"['Biography', 'Drama', 'History']","['courage', 'based on true story']",Martin Scorsese,"['Tenzin Thuthob Tsarong', 'Gyurme Tethong', 'Tulku Jamyang Kunga Tenzin', 'Martin Scorsese', 'Melissa Mathison']",Melissa Mathison,28000,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
The Human Stain,6.2,31K,"['Drama', 'Romance', 'Thriller']","['scantily clad female', 'female full frontal nudity', 'pubic hair', 'leg spreading', 'blonde', 'black panties', 'female removes her clothes', 'female pubic hair', 'voyeur', 'lust']",Robert Benton,"['Nicholas Meyer', 'Anthony Hopkins', 'Nicole Kidman', 'Ed Harris', 'Robert Benton']",Philip Roth,31000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
Lone Star,7.4,30K,"['Drama', 'Mystery', 'Western']","['told in flashback', 'brother sister incest', 'alternate history', 'interracial relationship', 'father son relationship', 'neo western']",John Sayles,"['Chris Cooper', 'Elizabeth Peña', 'Stephen Mendillo', 'John Sayles', 'John Sayles']",John Sayles,30000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
The Miracle Worker,8.1,19K,"['Biography', 'Drama']","['based on play', 'boston massachusetts', 'deafness', '1880s', 'blindness', 'catholic']",Arthur Penn,"['Helen Keller', 'Anne Bancroft', 'Patty Duke', 'Victor Jory', 'Arthur Penn']",William Gibson,19000,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Choke,6.4,33K,"['Comedy', 'Drama']","['sex scene', 'casual sex', 'cunnilingus', 'sex addict']",Clark Gregg,"['Chuck Palahniuk', 'Sam Rockwell', 'Anjelica Huston', 'Kelly Macdonald', 'Clark Gregg']",Clark Gregg,33000,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brittany Runs a Marathon,6.8,20K,"['Comedy', 'Drama']","['four word title', 'character name in title', 'new york city', 'what happened to epilogue', 'based on real person', 'based on true story', 'female protagonist']",Paul Downs Colaizzo,"['Jillian Bell', 'Jennifer Dundas', 'Patch Darragh', 'Paul Downs Colaizzo', 'Paul Downs Colaizzo']",Paul Downs Colaizzo,20000,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Doom Generation,6.0,16K,"['Comedy', 'Crime', 'Drama']","['mistaken identity', 'penis', 'male frontal nudity', 'male nudity', 'threesome', 'fellatio']",Gregg Araki,"['James Duval', 'Rose McGowan', 'Johnathon Schaech', 'Gregg Araki', 'Gregg Araki']",Gregg Araki,16000,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Corpus Christi,7.7,18K,['Drama'],"['assumed identity', 'funeral', 'mayor', 'priest', 'catholic church', 'fire', 'grief', 'prison', 'sex scene', 'fake identity']",Jan Komasa,"['Bartosz Bielenia', 'Aleksandra Konieczna', 'Eliza Rycembel', 'Jan Komasa', 'Mateusz Pacewicz']",Mateusz Pacewicz,18000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Broken Circle Breakdown,7.7,41K,"['Drama', 'Music', 'Romance']","['tattoo', 'atheist', 'death of child', 'loss of daughter', 'terminal illness', 'tragedy', 'cancer']",Felix van Groeningen,"['Mieke Dobbels', 'Carl Joos', 'Veerle Baetens', 'Johan Heldenbergh', 'Nell Cattrysse']",Johan Heldenbergh,41000,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
Orlando,7.1,16K,"['Biography', 'Drama', 'Fantasy']","['bare chested male', 'immortality', 'epic', 'england', 'time travel', 'based on novel', 'female protagonist']",Sally Potter,"['Walter Donohue', 'Sally Potter', 'Tilda Swinton', 'Billy Zane', 'Quentin Crisp']",Virginia Woolf,16000,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Bad Boy Bubby,7.3,14K,"['Comedy', 'Crime', 'Drama']","['animal abuse', 'character name as title', 'black comedy', 'actual animal killed', 'animal cruelty']",Rolf de Heer,"['Nicholas Hope', 'Claire Benito', 'Ralph Cotterill', 'Rolf de Heer', 'Rolf de Heer']",Rolf de Heer,14000,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sweet Smell of Success,8.0,32K,"['Drama', 'Film-Noir']","['musician', 'power', 'attempted suicide', 'manipulation', 'incest', 'blackmail', 'jazz club']",Alexander Mackendrick,"['Ernest Lehman', 'Alexander Mackendrick', 'Burt Lancaster', 'Tony Curtis', 'Susan Harrison']",Clifford Odets,32000,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
London Boulevard,6.2,48K,"['Crime', 'Drama']","['love', 'man punches a woman', 'man wears a tuxedo', 'paparazzo', 'london underground', ""character repeats someone else's dialogue"", 'actress', 'revenge']",William Monahan,"['Ken Bruen', 'Colin Farrell', 'Keira Knightley', 'Ray Winstone', 'William Monahan']",William Monahan,48000,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
